Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
THE TENNERY,"810,000",613.55,"1,320",Mar-23,WOODLANDS ROAD,Resale,Strata,57,"14,211",-,Apartment,1,99 yrs lease commencing from 2010,23,Outside Central Region,06 to 10
RIPPLE BAY,"745,000",538.2,"1,384",Mar-23,PASIR RIS LINK,Resale,Strata,50,"14,900",-,Condominium,1,99 yrs lease commencing from 2011,18,Outside Central Region,01 to 05
PARC ESTA,"970,000",452.09,"2,146",Mar-23,SIMS AVENUE,Sub Sale,Strata,42,"23,095",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,06 to 10
EUPHONY GARDENS,"1,060,000","1,076.4",985,Mar-23,JALAN MATA AYER,Resale,Strata,100,"10,600",-,Condominium,1,99 yrs lease commencing from 1998,27,Outside Central Region,01 to 05
RIVERFRONT RESIDENCES,"825,000",516.67,"1,597",Mar-23,HOUGANG AVENUE 7,Sub Sale,Strata,48,"17,188",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,06 to 10
TREASURE AT TAMPINES,"2,000,000","1,237.86","1,616",Mar-23,TAMPINES LANE,Sub Sale,Strata,115,"17,391",-,Condominium,1,99 yrs lease commencing from 2018,18,Outside Central Region,11 to 15
THE SUNNYDALE,"1,560,000","1,367.03","1,141",Mar-23,SERANGOON AVENUE 3,Resale,Strata,127,"12,283",-,Condominium,1,99 yrs lease commencing from 1997,19,Outside Central Region,01 to 05
GLENDALE PARK,"1,650,000","1,033.34","1,597",Mar-23,HILLVIEW AVENUE,Resale,Strata,96,"17,188",-,Condominium,1,Freehold,23,Outside Central Region,01 to 05
PARK NATURA,"2,100,000","1,377.79","1,524",Mar-23,BUKIT BATOK EAST AVENUE 6,Resale,Strata,128,"16,406",-,Condominium,1,Freehold,23,Rest of Central Region,01 to 05
MIDTOWN BAY,"2,163,800",731.95,"2,956",Mar-23,BEACH ROAD,New Sale,Strata,68,"31,821",-,Apartment,1,99 yrs lease commencing from 2018,07,Core Central Region,11 to 15
PULLMAN RESIDENCES NEWTON,"2,218,000",667.37,"3,324",Mar-23,DUNEARN ROAD,New Sale,Strata,62,"35,774",-,Apartment,1,Freehold,11,Core Central Region,26 to 30
URBAN TREASURES,"1,746,300",882.65,"1,978",Mar-23,JALAN EUNOS,New Sale,Strata,82,"21,296",-,Condominium,1,Freehold,14,Outside Central Region,01 to 05
WILSHIRE RESIDENCES,"2,172,000",753.48,"2,883",Mar-23,FARRER ROAD,New Sale,Strata,70,"31,029",-,Apartment,1,Freehold,10,Core Central Region,11 to 15
LENTOR MODERN,"2,175,600","1,130.22","1,925",Mar-23,LENTOR CENTRAL,New Sale,Strata,105,"20,720",-,Apartment,1,99 yrs lease commencing from 2021,26,Outside Central Region,06 to 10
HYLL ON HOLLAND,"2,468,300",936.47,"2,636",Mar-23,HOLLAND ROAD,New Sale,Strata,87,"28,371",-,Condominium,1,Freehold,10,Core Central Region,06 to 10
THE LANDMARK,"2,498,888","1,076.4","2,322",Mar-23,CHIN SWEE ROAD,New Sale,Strata,100,"24,989",-,Condominium,1,99 yrs lease commencing from 2020,03,Rest of Central Region,11 to 15
URBAN TREASURES,"1,753,700",882.65,"1,987",Mar-23,JALAN EUNOS,New Sale,Strata,82,"21,387",-,Condominium,1,Freehold,14,Outside Central Region,01 to 05
PEAK RESIDENCE,"2,826,000","1,065.64","2,652",Mar-23,THOMSON ROAD,New Sale,Strata,99,"28,545",-,Condominium,1,Freehold,11,Core Central Region,01 to 05
PEAK RESIDENCE,"1,958,200",807.3,"2,426",Mar-23,THOMSON ROAD,New Sale,Strata,75,"26,109",-,Condominium,1,Freehold,11,Core Central Region,01 to 05
THE REEF AT KING'S DOCK,"3,226,000","1,248.62","2,584",Mar-23,HARBOURFRONT AVENUE,New Sale,Strata,116,"27,810",-,Condominium,1,99 yrs lease commencing from 2021,04,Rest of Central Region,06 to 10
KOPAR AT NEWTON,"3,839,640","1,614.6","2,378",Mar-23,MAKEWAY AVENUE,New Sale,Strata,150,"25,598",-,Apartment,1,99 yrs lease commencing from 2019,09,Core Central Region,21 to 25
ONE BERNAM,"1,898,000",699.66,"2,713",Mar-23,BERNAM STREET,New Sale,Strata,65,"29,200",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,16 to 20
STRATUM,"628,000",473.62,"1,326",Mar-23,ELIAS ROAD,Resale,Strata,44,"14,273",-,Condominium,1,99 yrs lease commencing from 2012,18,Outside Central Region,01 to 05
VILLA MARTIA,"1,590,000","1,022.58","1,555",Mar-23,MARTIA ROAD,Resale,Strata,95,"16,737",-,Condominium,1,Freehold,15,Outside Central Region,01 to 05
THE GAZANIA,"1,533,000",656.6,"2,335",Mar-23,HOW SUN DRIVE,New Sale,Strata,61,"25,131",-,Condominium,1,Freehold,19,Outside Central Region,01 to 05
RIVERSAILS,"1,472,888","1,108.69","1,328",Mar-23,UPPER SERANGOON CRESCENT,Resale,Strata,103,"14,300",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,11 to 15
REGIS MANSIONS,"1,438,000","1,022.58","1,406",Mar-23,JALAN RAJAWALI,Resale,Strata,95,"15,137",-,Apartment,1,Freehold,21,Rest of Central Region,01 to 05
THE LANDMARK,"2,449,888","1,076.4","2,276",Mar-23,CHIN SWEE ROAD,New Sale,Strata,100,"24,499",-,Condominium,1,99 yrs lease commencing from 2020,03,Rest of Central Region,06 to 10
SELETAR PARK RESIDENCE,"1,250,000",871.88,"1,434",Mar-23,SELETAR ROAD,Resale,Strata,81,"15,432",-,Condominium,1,99 yrs lease commencing from 2011,28,Outside Central Region,01 to 05
THE INTERLACE,"1,420,000",807.3,"1,759",Mar-23,DEPOT ROAD,Resale,Strata,75,"18,933",-,Condominium,1,99 yrs lease commencing from 2009,04,Rest of Central Region,06 to 10
ROYALGREEN,"1,963,000",710.42,"2,763",Mar-23,ANAMALAI AVENUE,Resale,Strata,66,"29,742",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
SIN MING PLAZA,"1,480,000","1,054.87","1,403",Mar-23,SIN MING ROAD,Resale,Strata,98,"15,102",-,Apartment,1,Freehold,20,Rest of Central Region,01 to 05
NORTH PARK RESIDENCES,"1,330,000",699.66,"1,901",Mar-23,YISHUN CENTRAL 1,Resale,Strata,65,"20,462",-,Apartment,1,99 yrs lease commencing from 2015,27,Outside Central Region,11 to 15
ENCHANTÉ,"3,021,742","1,087.16","2,779",Mar-23,EVELYN ROAD,New Sale,Strata,101,"29,918",-,Apartment,1,Freehold,11,Core Central Region,06 to 10
LEEDON GREEN,"2,008,000",710.42,"2,826",Mar-23,LEEDON HEIGHTS,New Sale,Strata,66,"30,424",-,Condominium,1,Freehold,10,Core Central Region,06 to 10
PERFECT TEN,"2,589,010",796.54,"3,250",Mar-23,BUKIT TIMAH ROAD,New Sale,Strata,74,"34,987",-,Apartment,1,Freehold,10,Core Central Region,21 to 25
PETIT JERVOIS,"2,240,000",818.06,"2,738",Mar-23,JERVOIS ROAD,Resale,Strata,76,"29,474",-,Apartment,1,Freehold,10,Core Central Region,01 to 05
MY MANHATTAN,"818,000",559.73,"1,461",Mar-23,SIMEI STREET 3,Resale,Strata,52,"15,731",-,Condominium,1,99 yrs lease commencing from 2010,18,Outside Central Region,11 to 15
CASA ROSA,"1,300,000","1,173.28","1,108",Mar-23,LORONG ONG LYE,Resale,Strata,109,"11,927",-,Condominium,1,99 yrs lease commencing from 1998,19,Outside Central Region,01 to 05
35 GILSTEAD,"1,578,000",710.42,"2,221",Mar-23,GILSTEAD ROAD,New Sale,Strata,66,"23,909",-,Apartment,1,Freehold,11,Core Central Region,01 to 05
THE LAKEFRONT RESIDENCES,"840,000",505.91,"1,660",Mar-23,LAKESIDE DRIVE,Resale,Strata,47,"17,872",-,Condominium,1,99 yrs lease commencing from 2010,22,Outside Central Region,06 to 10
FABER CREST,"2,050,000","1,733","1,183",Mar-23,FABER HEIGHTS,Resale,Strata,161,"12,733",-,Condominium,1,99 yrs lease commencing from 1996,05,Outside Central Region,01 to 05
RIVERFRONT RESIDENCES,"945,000",602.78,"1,568",Mar-23,HOUGANG AVENUE 7,Sub Sale,Strata,56,"16,875",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,11 to 15
SUITES@BRADDELL,"1,028,888",796.54,"1,292",Mar-23,BRADDELL ROAD,Resale,Strata,74,"13,904",-,Apartment,1,Freehold,13,Outside Central Region,01 to 05
V ON SHENTON,"3,088,888","1,528.49","2,021",Mar-23,SHENTON WAY,Resale,Strata,142,"21,753",-,Apartment,1,99 yrs lease commencing from 2011,01,Core Central Region,36 to 40
J GATEWAY,"1,300,000",678.13,"1,917",Mar-23,GATEWAY DRIVE,Resale,Strata,63,"20,635",-,Condominium,1,99 yrs lease commencing from 2012,22,Outside Central Region,11 to 15
GRANDEUR PARK RESIDENCES,"1,250,000",667.37,"1,873",Mar-23,BEDOK SOUTH AVENUE 3,Resale,Strata,62,"20,161",-,Condominium,1,99 yrs lease commencing from 2016,16,Outside Central Region,11 to 15
CENTRA RESIDENCE,"690,000",452.09,"1,526",Mar-23,LORONG 7 GEYLANG,Resale,Strata,42,"16,429",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
THE AVENIR,"1,648,000",527.44,"3,125",Mar-23,RIVER VALLEY CLOSE,New Sale,Strata,49,"33,633",-,Condominium,1,Freehold,09,Core Central Region,26 to 30
MERALODGE,"2,180,000","1,722.24","1,266",Mar-23,HILLVIEW AVENUE,Resale,Strata,160,"13,625",-,Condominium,1,Freehold,23,Outside Central Region,06 to 10
ORCHID PARK CONDOMINIUM,"920,000",958,960,Mar-23,YISHUN STREET 81,Resale,Strata,89,"10,337",-,Condominium,1,99 yrs lease commencing from 1991,27,Outside Central Region,06 to 10
BOULEVARD 88,"4,811,100","1,313.21","3,664",Mar-23,ORCHARD BOULEVARD,New Sale,Strata,122,"39,435",-,Apartment,1,Freehold,10,Core Central Region,01 to 05
NASSIM 9,"10,300,000","3,250.73","3,169",Mar-23,NASSIM ROAD,Resale,Strata,302,"34,106",-,Apartment,1,Freehold,10,Core Central Region,01 to 05
CAIRNHILL NINE,"2,000,000",731.95,"2,732",Mar-23,CAIRNHILL ROAD,Resale,Strata,68,"29,412",-,Apartment,1,99 yrs lease commencing from 2014,09,Core Central Region,16 to 20
PARC ESTA,"1,310,000",581.26,"2,254",Mar-23,SIMS AVENUE,Sub Sale,Strata,54,"24,259",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,06 to 10
PARC ESTA,"1,080,000",516.67,"2,090",Mar-23,SIMS AVENUE,Sub Sale,Strata,48,"22,500",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,06 to 10
JARDIN,"2,020,000","1,097.93","1,840",Mar-23,DUNEARN ROAD,Resale,Strata,102,"19,804",-,Condominium,1,Freehold,21,Rest of Central Region,06 to 10
THE GARDENS AT BISHAN,"1,200,000",882.65,"1,360",Mar-23,SIN MING WALK,Resale,Strata,82,"14,634",-,Condominium,1,99 yrs lease commencing from 1997,20,Rest of Central Region,01 to 05
WHISTLER GRAND,"1,798,888",990.29,"1,817",Mar-23,WEST COAST VALE,Sub Sale,Strata,92,"19,553",-,Apartment,1,99 yrs lease commencing from 2018,05,Outside Central Region,16 to 20
RIPPLE BAY,"968,000",775.01,"1,249",Mar-23,PASIR RIS LINK,Resale,Strata,72,"13,444",-,Condominium,1,99 yrs lease commencing from 2011,18,Outside Central Region,11 to 15
PARK INFINIA AT WEE NAM,"6,628,000","3,315.31","1,999",Mar-23,LINCOLN ROAD,Resale,Strata,308,"21,519",-,Condominium,1,Freehold,11,Core Central Region,26 to 30
DAKOTA RESIDENCES,"1,680,000","1,022.58","1,643",Mar-23,DAKOTA CRESCENT,Resale,Strata,95,"17,684",-,Condominium,1,99 yrs lease commencing from 2007,14,Rest of Central Region,06 to 10
URBAN VISTA,"925,000",592.02,"1,562",Mar-23,TANAH MERAH KECHIL LINK,Resale,Strata,55,"16,818",-,Condominium,1,99 yrs lease commencing from 2012,16,Outside Central Region,01 to 05
LEVENUE,"770,000",473.62,"1,626",Mar-23,LENGKONG EMPAT,Resale,Strata,44,"17,500",-,Apartment,1,Freehold,14,Outside Central Region,06 to 10
SPAZIO @ KOVAN,"1,088,000","1,022.58","1,064",Mar-23,UPPER SERANGOON ROAD,Resale,Strata,95,"11,453",-,Apartment,1,Freehold,19,Outside Central Region,01 to 05
NIN RESIDENCE,"1,320,000",904.18,"1,460",Mar-23,PHENG GECK AVENUE,Resale,Strata,84,"15,714",-,Apartment,1,99 yrs lease commencing from 2010,13,Rest of Central Region,06 to 10
GRANDEUR PARK RESIDENCES,"1,570,000",893.41,"1,757",Mar-23,BEDOK SOUTH AVENUE 3,Resale,Strata,83,"18,916",-,Condominium,1,99 yrs lease commencing from 2016,16,Outside Central Region,06 to 10
ROYALGREEN,"1,939,000",721.19,"2,689",Mar-23,ANAMALAI AVENUE,Resale,Strata,67,"28,940",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
BOTANIQUE AT BARTLEY,"2,038,000","1,130.22","1,803",Mar-23,UPPER PAYA LEBAR ROAD,Resale,Strata,105,"19,410",-,Condominium,1,99 yrs lease commencing from 2014,19,Outside Central Region,11 to 15
JC RESIDENCE,"1,000,000",721.19,"1,387",Mar-23,JOO CHIAT LANE,Resale,Strata,67,"14,925",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
THE QUARTZ,"1,277,000","1,065.64","1,198",Mar-23,COMPASSVALE BOW,Resale,Strata,99,"12,899",-,Condominium,1,99 yrs lease commencing from 2005,19,Outside Central Region,01 to 05
REGENT GROVE,"900,000",925.7,972,Mar-23,CHOA CHU KANG NORTH 7,Resale,Strata,86,"10,465",-,Condominium,1,99 yrs lease commencing from 1997,23,Outside Central Region,01 to 05
PARC SOPHIA,"1,020,000",613.55,"1,662",Mar-23,ADIS ROAD,Resale,Strata,57,"17,895",-,Apartment,1,Freehold,09,Core Central Region,01 to 05
ROYALGREEN,"1,853,650",710.42,"2,609",Mar-23,ANAMALAI AVENUE,Resale,Strata,66,"28,086",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
IVORY HEIGHTS,"1,700,000","1,700.71","1,000",Mar-23,JURONG EAST STREET 13,Resale,Strata,158,"10,759",-,Condominium,1,100 yrs lease commencing from 1986,22,Outside Central Region,06 to 10
ZEDGE,"860,000",484.38,"1,775",Mar-23,AKYAB ROAD,Resale,Strata,45,"19,111",-,Apartment,1,Freehold,11,Core Central Region,16 to 20
CASABLANCA,"1,160,000","1,119.46","1,036",Mar-23,ROSEWOOD DRIVE,Resale,Strata,104,"11,154",-,Condominium,1,99 yrs lease commencing from 2001,25,Outside Central Region,16 to 20
ENG KONG GREEN,"1,500,000","1,044.11","1,437",Mar-23,ENG KONG CRESCENT,Resale,Strata,97,"15,464",-,Condominium,1,Freehold,21,Rest of Central Region,01 to 05
BOATHOUSE RESIDENCES,"1,156,000",914.94,"1,263",Mar-23,UPPER SERANGOON VIEW,Resale,Strata,85,"13,600",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,11 to 15
THE WARREN,"1,140,000","1,044.11","1,092",Mar-23,CHOA CHU KANG LOOP,Resale,Strata,97,"11,753",-,Condominium,1,99 yrs lease commencing from 2001,23,Outside Central Region,01 to 05
DUCHESS CREST,"1,698,888",936.47,"1,814",Mar-23,DUCHESS AVENUE,Resale,Strata,87,"19,527",-,Condominium,1,99 yrs lease commencing from 1995,10,Core Central Region,01 to 05
THE LINE @ TANJONG RHU,"2,722,000","1,216.33","2,238",Mar-23,TANJONG RHU ROAD,Resale,Strata,113,"24,088",-,Condominium,1,Freehold,15,Rest of Central Region,01 to 05
GOLDENHILL PARK CONDOMINIUM,"2,630,000","1,313.21","2,003",Mar-23,MEI HWAN DRIVE,Resale,Strata,122,"21,557",-,Condominium,1,Freehold,20,Outside Central Region,11 to 15
ROYALGREEN,"2,007,000",710.42,"2,825",Mar-23,ANAMALAI AVENUE,Resale,Strata,66,"30,409",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
STARS OF KOVAN,"1,430,000",785.77,"1,820",Mar-23,UPPER SERANGOON ROAD,Resale,Strata,73,"19,589",-,Apartment,1,99 yrs lease commencing from 2015,19,Outside Central Region,16 to 20
GEM RESIDENCES,"1,720,000",936.47,"1,837",Mar-23,LORONG 5 TOA PAYOH,Sub Sale,Strata,87,"19,770",-,Condominium,1,99 yrs lease commencing from 2015,12,Rest of Central Region,16 to 20
SUNGLADE,"1,680,000","1,162.51","1,445",Mar-23,SERANGOON AVENUE 2,Resale,Strata,108,"15,556",-,Condominium,1,99 yrs lease commencing from 2000,19,Outside Central Region,06 to 10
THE ADDITION,"1,810,000",968.76,"1,868",Mar-23,MEYAPPA CHETTIAR ROAD,Resale,Strata,90,"20,111",-,Apartment,1,Freehold,13,Rest of Central Region,06 to 10
RIPPLE BAY,"1,770,000","1,474.67","1,200",Mar-23,PASIR RIS LINK,Resale,Strata,137,"12,920",-,Condominium,1,99 yrs lease commencing from 2011,18,Outside Central Region,11 to 15
THE VERANDAH RESIDENCES,"1,330,000",753.48,"1,765",Mar-23,PASIR PANJANG ROAD,Sub Sale,Strata,70,"19,000",-,Apartment,1,Freehold,05,Rest of Central Region,01 to 05
AFFINITY AT SERANGOON,"1,100,000",624.31,"1,762",Mar-23,SERANGOON NORTH AVENUE 1,Sub Sale,Strata,58,"18,966",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,06 to 10
KAP RESIDENCES,"1,000,000",592.02,"1,689",Mar-23,KING ALBERT PARK,Resale,Strata,55,"18,182",-,Apartment,1,Freehold,21,Rest of Central Region,01 to 05
CHANGI RISE CONDOMINIUM,"1,238,000","1,259.39",983,Mar-23,SIMEI RISE,Resale,Strata,117,"10,581",-,Condominium,1,99 yrs lease commencing from 2000,18,Outside Central Region,06 to 10
STRATA,"2,810,000","1,636.13","1,717",Mar-23,ESSEX ROAD,Resale,Strata,152,"18,487",-,Apartment,1,Freehold,11,Core Central Region,26 to 30
HILLVIEW GREEN,"1,870,000","1,323.97","1,412",Mar-23,HUME AVENUE,Resale,Strata,123,"15,203",-,Condominium,1,999 yrs lease commencing from 1883,21,Outside Central Region,01 to 05
BARTLEY RIDGE,"800,000",441.32,"1,813",Mar-23,MOUNT VERNON ROAD,Resale,Strata,41,"19,512",-,Condominium,1,99 yrs lease commencing from 2012,13,Rest of Central Region,11 to 15
ONE DUSUN RESIDENCES,"905,000",527.44,"1,716",Mar-23,JALAN DUSUN,Resale,Strata,49,"18,469",-,Apartment,1,Freehold,12,Rest of Central Region,11 to 15
ROYALGREEN,"2,013,350",721.19,"2,792",Mar-23,ANAMALAI AVENUE,Resale,Strata,67,"30,050",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
THE SKYWOODS,"1,660,000","1,184.04","1,402",Mar-23,DAIRY FARM HEIGHTS,Resale,Strata,110,"15,091",-,Condominium,1,99 yrs lease commencing from 2012,23,Outside Central Region,01 to 05
THE NAVIAN,"1,180,000",656.6,"1,797",Mar-23,JALAN EUNOS,Resale,Strata,61,"19,344",-,Apartment,1,Freehold,14,Outside Central Region,01 to 05
THE SAIL @ MARINA BAY,"1,175,000",678.13,"1,733",Mar-23,MARINA BOULEVARD,Resale,Strata,63,"18,651",-,Apartment,1,99 yrs lease commencing from 2002,01,Core Central Region,01 to 05
THE QUARTZ,"1,700,000","1,216.33","1,398",Mar-23,COMPASSVALE BOW,Resale,Strata,113,"15,044",-,Condominium,1,99 yrs lease commencing from 2005,19,Outside Central Region,11 to 15
TREASURE AT TAMPINES,"930,000",592.02,"1,571",Mar-23,TAMPINES LANE,Sub Sale,Strata,55,"16,909",-,Condominium,1,99 yrs lease commencing from 2018,18,Outside Central Region,01 to 05
RIVERFRONT RESIDENCES,"1,180,000",721.19,"1,636",Mar-23,HOUGANG AVENUE 7,Sub Sale,Strata,67,"17,612",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,11 to 15
ONE OXLEY RISE,"2,020,000","1,097.93","1,840",Mar-23,OXLEY RISE,Resale,Strata,102,"19,804",-,Apartment,1,Freehold,09,Core Central Region,06 to 10
ONE BERNAM,"2,086,230",871.88,"2,393",Mar-23,BERNAM STREET,New Sale,Strata,81,"25,756",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,11 to 15
ONE HOLLAND VILLAGE RESIDENCES,"2,230,000",796.54,"2,800",Mar-23,HOLLAND VILLAGE WAY,New Sale,Strata,74,"30,135",-,Apartment,1,99 yrs lease commencing from 2018,10,Core Central Region,21 to 25
ONE HOLLAND VILLAGE RESIDENCES,"2,430,000",796.54,"3,051",Mar-23,HOLLAND VILLAGE WAY,New Sale,Strata,74,"32,838",-,Apartment,1,99 yrs lease commencing from 2018,10,Core Central Region,26 to 30
PARC RIVIERA,"1,040,000",645.84,"1,610",Mar-23,WEST COAST VALE,Resale,Strata,60,"17,333",-,Condominium,1,99 yrs lease commencing from 2015,05,Outside Central Region,31 to 35
THE TEMBUSU,"880,000",484.38,"1,817",Mar-23,TAMPINES ROAD,Resale,Strata,45,"19,556",-,Condominium,1,Freehold,19,Outside Central Region,11 to 15
THE MINTON,"1,285,000",979.52,"1,312",Mar-23,HOUGANG STREET 11,Resale,Strata,91,"14,121",-,Condominium,1,99 yrs lease commencing from 2007,19,Outside Central Region,01 to 05
SUNGLADE,"1,420,000","1,044.11","1,360",Mar-23,SERANGOON AVENUE 2,Resale,Strata,97,"14,639",-,Condominium,1,99 yrs lease commencing from 2000,19,Outside Central Region,06 to 10
THE ALPS RESIDENCES,"1,530,000","1,065.64","1,436",Mar-23,TAMPINES STREET 86,Resale,Strata,99,"15,455",-,Condominium,1,99 yrs lease commencing from 2015,18,Outside Central Region,06 to 10
THE GAZANIA,"1,628,000",678.13,"2,401",Mar-23,HOW SUN DRIVE,New Sale,Strata,63,"25,841",-,Condominium,1,Freehold,19,Outside Central Region,01 to 05
FOREST WOODS,"1,240,000",656.6,"1,889",Mar-23,LORONG LEW LIAN,Resale,Strata,61,"20,328",-,Condominium,1,99 yrs lease commencing from 2016,19,Outside Central Region,11 to 15
THE LANDMARK,"1,766,794",678.13,"2,605",Mar-23,CHIN SWEE ROAD,New Sale,Strata,63,"28,044",-,Condominium,1,99 yrs lease commencing from 2020,03,Rest of Central Region,26 to 30
PULLMAN RESIDENCES NEWTON,"1,543,000",462.85,"3,334",Mar-23,DUNEARN ROAD,New Sale,Strata,43,"35,884",-,Apartment,1,Freehold,11,Core Central Region,21 to 25
PULLMAN RESIDENCES NEWTON,"1,553,000",462.85,"3,355",Mar-23,DUNEARN ROAD,New Sale,Strata,43,"36,116",-,Apartment,1,Freehold,11,Core Central Region,21 to 25
THE ATELIER,"3,380,000","1,184.04","2,855",Mar-23,MAKEWAY AVENUE,New Sale,Strata,110,"30,727",-,Apartment,1,Freehold,09,Core Central Region,21 to 25
URBAN TREASURES,"1,751,600",882.65,"1,984",Mar-23,JALAN EUNOS,New Sale,Strata,82,"21,361",-,Condominium,1,Freehold,14,Outside Central Region,01 to 05
BOATHOUSE RESIDENCES,"740,000",624.31,"1,185",Mar-23,UPPER SERANGOON VIEW,Resale,Strata,58,"12,759",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,01 to 05
NEU AT NOVENA,"1,788,363",645.84,"2,769",Mar-23,MOULMEIN RISE,New Sale,Strata,60,"29,806",-,Apartment,1,Freehold,11,Core Central Region,06 to 10
HAUS ON HANDY,"2,415,000",925.7,"2,609",Mar-23,HANDY ROAD,New Sale,Strata,86,"28,081",-,Condominium,1,99 yrs lease commencing from 2018,09,Core Central Region,11 to 15
H2O RESIDENCES,"980,000",742.72,"1,319",Mar-23,FERNVALE LINK,Resale,Strata,69,"14,203",-,Condominium,1,99 yrs lease commencing from 2010,28,Outside Central Region,06 to 10
DAKOTA RESIDENCES,"1,760,000","1,022.58","1,721",Mar-23,DAKOTA CRESCENT,Resale,Strata,95,"18,526",-,Condominium,1,99 yrs lease commencing from 2007,14,Rest of Central Region,11 to 15
DAHLIA PARK CONDOMINIUM,"1,370,000","1,280.92","1,070",Mar-23,FLORA DRIVE,Resale,Strata,119,"11,513",-,Condominium,1,Freehold,17,Outside Central Region,01 to 05
ONE HOLLAND VILLAGE RESIDENCES,"4,030,200","1,280.92","3,146",Mar-23,HOLLAND VILLAGE WAY,New Sale,Strata,119,"33,867",-,Apartment,1,99 yrs lease commencing from 2018,10,Core Central Region,21 to 25
